comment,comment_cleaned,n_star,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
"Em mua đt cũng được 3 tuần rồi ạ! Thì tất cả đều tốt, chụp hình thì siêu đẹp. Tuy nhiên khoảng rất lâu thì hay đơ hoặc ko cảm ứng! Khuyên là chơi pubg, lq hay ff nên setup đồ hoạ Trung bình là chơi bao ngon luôn! Nói chung thì a51 nên mua!",em mua điện_thoại cũng được 3 tuần rồi ạ tất_cả đều tốt chụp hình siêu đẹp tuy_nhiên khoảng rất lâu hay đứng máy hoặc không_cảm_ứng khuyên chơi pubg lq hay ff nên setup đồ_hoạ trung_bình chơi bao ngon luôn nói_chung a51 nên mua,4,0,3,0,0,3,1,0,0,0,0
Máy nokia 2.3 này em mua được một tháng rồi thì thấy máy rất tốt pin trụ lâu và cầm chắc chắn mà lại bền nữa chứ giá rẻ.khuyên mọi người nên mua máy này và sử dụng đi ạ,máy nokia 2 3 này em mua được một tháng rồi thấy máy rất tốt pin trụ lâu và cầm_chắc_chắn mà_lại bền nữa chứ giá rẻ khuyên mọi người nên mua máy này và sử_dụng đi ạ,5,3,0,3,0,3,0,3,0,0,0
"Máy khá đẹp,pin khá trâu,vân tay khá nhạy,chơi game khá mượt,camara chụp khá đẹp,sạc pin khá nhanh,nhân viên khá tốt.",máy khá đẹp pin khá trâu vân tay khá nhạy chơi trò_chơi khá nhanh camara chụp khá đẹp sạc pin khá nhanh nhân_viên khá tốt,5,3,3,3,3,0,3,0,0,3,0
"Máy dùng tạm ổn, thiết kế đẹp, pin trâu. Nói chung rất hài lòng về sản phẩm này. Đặc biệt gái TGDD rất xinh.",máy dùng tạm tốt thiết_kế đẹp pin trâu nói_chung rất hài_lòng về sản_phẩm này đặc_biệt gái tgdd rất xinh,5,3,0,3,0,2,0,0,0,0,0
Chơi liên quan cũng tạm đc khi tung chiêu thị cảm ứng ko ăn thật vọng về game còn các phần khác thì ok,chơi liên_quan cũng tạm được khi tung chiêu thị cảm_ứng không_ăn thật vọng về trò_chơi còn phần khác tốt,4,0,0,0,1,3,2,0,0,0,0
Điện thoại mình mới mua hôm qua hết pin sạc 7 tiếng mà không đầy pin  vậy mà nói sạc nhanh thua cái điện bình thường nữa nên nghĩ lại khi mua điện thoại này,điện_thoại mình mới mua hôm_qua hết pin sạc 7 tiếng không_đầy pin vậy_mà nói sạc nhanh thua điện bình_thường nữa nên nghĩ_lại khi mua điện_thoại này,2,1,0,0,0,1,0,0,0,0,0
"Nói chung trong tầm giá sản phẩm dùng khá tốt , chiến game mượt nhưng đôi lúc nóng lên vẫn có hiện tượng giật lác , camera sau chụp khá đẹp còn camera trước chụp không được nét cho lắm, dung lượng pin nhiều người nói nó tụt rất nhanh nhưng tui thấy nó trâu lắm sử dụng từ 8giờ đến 4 giờ chiều mới hết , máy dễ nóng",nói_chung trong tầm giá sản_phẩm dùng khá tốt chiến trò_chơi nhanh nhưng đôi lúc nóng lên vẫn có hiện_tượng giật giật camera sau chụp khá đẹp còn camera trước chụp không_được nét cho lắm dùng lượng pin nhiều người nói nó tụt rất nhanh nhưng tôi thấy nó trâu lắm sử_dụng từ 8giờ đến 4 giờ chiều mới hết máy dễ nóng,5,3,2,0,0,3,2,2,0,0,0
Tất cả điều tuyệt vời chỉ có điểm yếu duy nhất là pin 4000 mAh nhưng tụt khá nhanh.,tất_cả điều tuyệt_vời chỉ có điểm yếu duy_nhất pin 40 mah nhưng tụt khá nhanh,5,1,0,0,0,3,0,0,0,0,0
"Máy xài quá OK,ko uổng công đợi từ lúc máy ra đến giờ gần 2 tháng.Máy nhìn đẹp và sang trọng.",máy xài quá tốt không_uổng công đợi từ lúc máy ra đến giờ gần 2 tháng máy nhìn đẹp và sang_trọng,5,0,0,3,0,3,0,0,0,0,0
"Mình dùng đc 1 tuần, xem video trên youtube bằng 4g ban đầu là 8 phút/1%, đến hôm nay thì còn 7p/1%, bị văng app 1 lần, sóng 4g hay bị nhảy xuống 3g( do sóng chỗ mình yếu nhưng máy cũ của mình thì chưa bị lần nào), gọi video thì ng mình giống như bị bệnh vàng da. Còn lại thì chưa thấy vấn đề gì",mình dùng được 1 tuần xem video trên youtube bằng mạng bán đầu 8 phút 1 đến hôm_nay còn 7p 1 văng ứng_dụng 1 lần sóng mạng hay nhảy xuống mạng do sóng chỗ mình yếu nhưng máy cũ của mình chưa_bị lần nào gọi video ng mình giống như bệnh vàng da còn lại chưa_thấy vấn_đề gì,4,1,1,0,1,2,1,0,0,0,0
"Máy chơi cấp nhập lên 12,chơi game liên quân rất mất 2t_3tieng mà vẫn mất quá ok",máy chơi cấp nhập lên 12 chơi trò_chơi liên_quân rất mất 2t_3tieng vẫn mất quá tốt,4,0,0,0,0,0,3,0,0,0,0
"Máy mới mua về rất tốt cảm ứng mượt, touch ID rất nhạy, camera sắc nét. Nói chung rất tuyệt.. nhân viên vui vẻ",máy mới mua về rất tốt cảm_ứng nhanh touch id rất nhạy camera sắc nét nói_chung rất tuyệt nhân_viên vui_vẻ,5,0,3,0,3,3,0,0,0,3,0
Máy này dùng quá ok luôn hôm qua mình mới mua và cảm nhận được hàng đẹp nói chung là OK,máy này dùng quá tốt luôn hôm_qua mình mới mua và cảm_nhận được hàng đẹp nói_chung tốt,5,0,0,3,0,3,0,0,0,0,0
"Đt sài rất ok nha mn 
Pin thì cũng ko quá nổi tệ vì có 4000msh à kêu đau cho bằng 5000
Nói chung là ok mik sài đc gần 1 tháng thấy rất ok",điện_thoại xài rất tốt nha_mn pin cũng không_quá nổi tệ vì có 40msh à kêu đau cho bằng 50 nói_chung tốt mình xài được gần 1 tháng thấy rất tốt,5,2,0,0,0,3,0,0,0,0,0
Nhân viên phục vụ tốt máy sài ngon chơi game mượt pin trâu  vân tay nhạy nói chung ok,nhân_viên phục_vụ tốt máy xài ngon chơi trò_chơi nhanh pin trâu vân tay nhạy nói_chung tốt,5,3,0,0,3,3,3,0,0,3,0
Điện thoại loa bé quá. Ram 8g nhưng cảm giác chỉ  bằng ram 6g pin 5k nhưng sụt khá nhanh,điện_thoại loa bé quá ram 8g nhưng cảm_giác chỉ bằng ram 6g pin 5 nghìn nhưng sụt khá nhanh,3,1,0,0,1,0,1,0,0,0,0
Máy hay đứng lâu lâu còn bị lắc màng hình bấm thì lúc ăn lúc không vân tay lúc đc lúc không,máy hay đứng lâu_lâu còn lắc màng hình bấm lúc ăn lúc không_vân tay lúc được lúc không,3,0,0,0,1,0,1,0,0,0,0
Mua dc 4 tháng . xài tới giờ rất ok . game liên quân hay pubg đều ko lag . chụp hình cũng ok . rất hài lòng với sản phẩm . luôn ủng hộ vivo,mua được 4 tháng xài tới giờ rất tốt trò_chơi liên_quân hay pubg đều không_giật chụp hình cũng tốt rất hài_lòng với sản_phẩm luôn ủng_hộ vivo,5,0,3,0,0,3,3,0,0,3,0
Thế giới Di động làm ăn như gì đt này đem về sài bỏ túi quần 1 ngày bị cong đó. Đem lên 1 đổi 1 mà ko chịu mọi người nên tẩy chay và đừng sài dòng này nữa,thế_giới di_động làm_ăn như gì điện_thoại này đem về xài bỏ_túi quần 1 ngày cong đó đem lên 1 đổi 1 không_chịu mọi người nên tẩy_chay và đừng_xài dòng này nữa,1,0,0,1,0,0,0,0,0,1,0
Mua được 3 ngày nói chung tất cả đều tốt từ nhân viên đến máy trừ pin thì hơi nhanh một tí nhưng có thế thông cảm vì màn hình lớn... 4 sao...,mua được 3 ngày nói_chung tất_cả đều tốt từ nhân_viên đến máy_trừ pin hơi nhanh một_tí nhưng có thế thông_cảm vì màn_hình lớn 4 sao,4,2,0,0,0,3,0,0,3,3,0
Pin nhanh hết quá. Mình chỉ check email và kiểm tra tin nhắn mà pin rất mau hết. So với cái J7 (2016) mình xài trước thì pin tệ hơn nhiều. Mình mới mua 2 tuần,pin nhanh hết quá mình chỉ kiểm_tra email và kiểm_tra tin nhắn pin rất mau hết so với j7 2016 mình xài trước pin tệ hơn nhiều mình mới mua 2 tuần,1,1,0,0,0,0,0,0,0,0,0
"Máy mới mua . Mà sao sạc đầy pin để đó đến trưa tự dưng mất 4% pin là sao 
Mà không chơi gì cả
Chỉ để yên máy đó đến trưa về bật máy lên là thấy mất 4% rồi",máy mới mua sao sạc đầy pin để đó đến trưa tự_dưng mất 4 pin sao không_chơi gì chỉ để yên máy đó đến trưa về bật máy lên thấy mất 4 rồi,3,1,0,0,0,0,0,0,0,0,0
Thật không ngờ sản phảm giá tầm trung mà hiệu năng tốt đến vậy.,thật không_ngờ sản phảm giá tầm trung hiệu_năng tốt đến vậy,5,0,0,0,0,0,3,2,0,0,0
Máy A70 của mình bị lỗi ic sạc. Giờ muốn đổi thì sao.  Dùng điện thoại mà bị lỗi chán ghê.,máy a70 của mình lỗi ic sạc giờ muốn đổi sao dùng điện_thoại lỗi chán ghê,3,1,0,0,0,0,0,0,0,0,0
"Mới mua đc mấy pữa mà chơi game clash of clans k cũg nóg máy, mà còn hơi bị giật gặp còn chơi liên quân hk pjt s àk. Ram 8G ảo quá. Cảm thấy k hài lòg chắc đổi lại quá.",mới mua được mấy pữa chơi trò_chơi clash of clans không_cũg nóg máy còn hơi giật gặp còn chơi liên_quân hk pjt s àk ram 8g ảo quá cảm_thấy không_hài lòg chắc đổi lại quá,2,0,0,0,0,1,1,0,0,0,0
"Mới mua máy được 2 ngày dùng tốt, pin trâu 1 ngày mới phải sạc, dùng lướt web các ứng dụng mạng xã hội ổn định, chơi game liên quân ổn không giật lác, gì bắt sóng khoẻ.",mới mua máy được 2 ngày dùng tốt pin trâu 1 ngày mới phải sạc dùng lướt web ứng_dụng mạng xã_hội tốt định chơi trò_chơi liên_quân tốt không_giật giật gì bắt sóng khoẻ,5,3,0,0,3,3,3,0,0,0,0
Được quả pin trâu mới mà đôi lúc đơ ko hiểu lí do mặc dù k chơi game..mới mua được 1 tuần chưa trải nghiệm nhiều,được quả pin trâu mới đôi lúc đứng máy không_hiểu lí_do mặc_dù không_chơi trò_chơi mới mua được 1 tuần chưa_trải nghiệm nhiều,3,3,0,0,0,0,1,0,0,0,0
Mình mua được 10 ngày sài thử thấy samsung a70 ok cái gì cũng tốt đừng nghe lời mấy người kia nói là samsung a70 là đồ tàu,mình mua được 10 ngày xài thử thấy samsung a70 tốt gì cũng tốt đừng_nghe lời mấy người kia nói samsung a70 đồ tàu,5,0,0,0,0,3,0,0,0,0,0
"Cấu hình rất mượt nhờ gpu turbo chơi game rất thích.pin củg rất trâu lướt web fb chơi game 7h 100% tuột còn 65% ,lướt web lâu quay về màn hình chính hơi đơ một chút ,nói chung là ổn",cấu_hình rất nhanh nhờ gpu turbo chơi trò_chơi rất thích pin củg rất trâu lướt web facebook chơi trò_chơi 7h 100 tuột còn 65 lướt web lâu quay về màn_hình chính hơi đứng máy một_chút nói_chung tốt,5,3,0,0,0,3,2,0,0,0,0
"Đã mua về sử dụng hơn 6 tháng đến nay và cảm nhận là máy chạy mượt mà ổn định, cam chụp ban ngày đẹp, chụp buổi tối thiếu sáng chỉ cho bức ảnh bình thường. Pin trụ lâu. Muôn mua thêm phiên bản màu đỏ nữa nhưng mua về xài ko hết nhưng vẫn thích cây đỏ",đã mua về sử_dụng hơn 6 tháng đến nay và cảm_nhận máy chạy nhanh tốt định camera chụp bán ngày đẹp chụp buổi tối thiếu sáng chỉ cho bức ảnh bình_thường pin trụ lâu muôn mua thêm phiên_bản màu đỏ nữa nhưng mua về xài không_hết nhưng vẫn thích cây đỏ,5,3,2,0,0,0,3,0,0,0,0
"Mua đc nửa tháng mọi thứ bình thường,nhưng pin mới mia thì khá khỏe sau 2 tuần có sự sụt pin hơi hao",mua được nửa tháng mọi thứ bình_thường nhưng pin mới mia khá khỏe sau 2 tuần có sự sụt pin hơi hao,3,1,0,0,0,2,0,0,0,0,0
Ae  ko nên mua con này. Sài còn thua iphone6 . Wifi và 3g bắt sóng quá tệ. Sai lầm khi bỏ tiền mua con này.,ae không_nên mua con này xài còn thua iphone6 wifi và mạng bắt sóng quá tệ sai_lầm khi bỏ tiền mua con này,2,0,0,0,1,1,0,0,0,0,0
"Rất hài lòng, pin rất trâu. Nhân viên rất nhiệt tình. Trung thành với TGDD. Mua máy 1 tuần sử dụng rất ok",rất hài_lòng pin rất trâu nhân_viên rất nhiệt_tình trung_thành với tgdd mua máy 1 tuần sử_dụng rất tốt,5,3,0,0,0,3,0,0,0,3,0
"Máy sài thời gian đầu ok, nhưng đc 1 tháng thì pin để không cũng tụt máy nóng kinh khủng. Bỏ 7tr mua thấy k đáng. Không hài lòng",máy xài thời_gian đầu tốt nhưng được 1 tháng pin để không_cũng tụt máy nóng kinh_khủng bỏ 7tr mua thấy không_đáng không_hài_lòng,3,1,0,0,0,1,0,2,0,0,0
"mới mua tuần quá tệ, chơi game thì hạn chế đủ thứ, camera ko sắc, ko có google thì thiếu đủ thứ , thất vọng",mới mua tuần quá tệ chơi trò_chơi hạn_chế đủ thứ camera không_sắc không_có google thiếu đủ thứ thất_vọng,1,0,1,0,0,1,1,0,0,0,0
"Quá tốt cho sản phẩm. Sạc nhanh cấu hình ok.vân tay nhạy, thiết kế mỏng nhẹ vừa tay. Good",quá tốt cho sản_phẩm sạc nhanh cấu_hình tốt vân tay nhạy thiết_kế mỏng nhẹ vừa tay tốt,5,3,0,3,0,3,3,0,0,0,0
Mấy b nào nói ximiao not 8 chụp hình hơn con này là vì mấy b chưa biết cách chỉnh sửa ảnh nhé...mình đi mua so sánh camera 2 con..con này sắc nét và màu thực hơn nhé..còn muốn đẹp hơn thì vô chỉnh sửa hình ảnh là ok hơn nhiều...,mấy bạn nào nói ximiao không_8 chụp hình hơn con này vì mấy bạn chưa_biết cách chỉnh_sửa ảnh nhé mình đi mua so_sánh camera 2 con_con này sắc nét và màu thực hơn nhé còn muốn đẹp hơn vô chỉnh_sửa hình_ảnh tốt hơn nhiều,4,0,3,0,0,0,0,0,0,0,0
"Mới lấy máy đc 1 ngày dùng rất tốt, pin khỏi nói, chiến game tốt, mình thì lại thấy thiết kế tổng thể đẹp , đối xứng , nhân viên điện máy xanh nhiệt tình,ko biết sau này như nào nhưng giờ thì thấy OK",mới lấy máy được 1 ngày dùng rất tốt pin khỏi nói chiến trò_chơi tốt mình lại thấy thiết_kế tổng_thể đẹp đối_xứng nhân_viên điện_máy xanh nhiệt_tình không_biết sau_này như nào nhưng giờ thấy tốt,5,3,0,3,0,3,0,0,0,3,0
"Dùng nửa năm rồi vẫn thấy bình thường 
Chả hiểu các bác dùng kiểu gì em tất tất cả đều ok",dùng nửa năm rồi vẫn thấy bình_thường chẳng_hiểu bác dùng kiểu gì em tất tất_cả đều tốt,5,0,0,0,0,3,0,0,0,0,0
Máy sài tốt. Camera chụp hình rất đẹp. rất mướt nhưng sao hai cái loa của đt chỉ nge được có cái v,máy xài tốt camera chụp hình rất đẹp rất mướt nhưng sao hai loa của điện_thoại chỉ nge được có với,4,0,3,1,0,3,3,0,0,0,0
Mua máy được 2.. ngày sử dụng sản phẩm rất ok...rất mượt chiến game ko bị lag...ko như những bình luận chê bai này nọ... Chỉ có cảm ứng vân tay dưới màn hình ko nhạy cho mấy... Còn lại tất cả mọi thứ rất ok,mua máy được 2 ngày sử_dụng sản_phẩm rất tốt rất nhanh chiến trò_chơi không_bị giật không_như những bình_luận không_thích bai này_nọ chỉ có cảm_ứng vân tay dưới màn_hình không_nhạy cho mấy còn lại tất_cả mọi thứ rất tốt,5,0,0,0,1,3,3,0,0,0,0
"Lướt w quá tệ, nhiều trang bị chặn phải 2-3 lần mới vào đc, nhất là trang tienphong online. Tuoitreonline, cảm ứng kém, nếu dùng thêm miếng dán thì sử dụng rất bực, mình đang có ý định đổi ( trả) để dùng máy khác. Nhờ AD tư vấn",lướt w quá tệ nhiều trang_bị chặn phải 2 3 lần mới vào được nhất_là trang tienphong online tuoitreonline cảm_ứng kém nếu dùng thêm miếng dán sử_dụng rất bực_mình đang có ý_định đổi trả để dùng máy khác nhờ admin tư_vấn,1,0,0,0,1,0,1,0,0,0,0
Máy sài rất ok. Sạc pin nhanh.chạy mượt. Cấu hình mạnh so với giá tầm trung. Không có điểm nào chê,máy xài rất tốt sạc pin nhanh chạy nhanh cấu_hình mạnh so với giá tầm trung không_có điểm nào không_thích,5,3,0,0,0,3,3,2,0,0,0
"Mới dùng đc 2 ngày cảm thấy pin rất trâu,game mượt chơi ko nóng như trên Youtube nói .. phải nói là số 1 trong tầm giá",mới dùng được 2 ngày cảm_thấy pin rất trâu trò_chơi nhanh chơi không_nóng như trên youtube nói phải nói số 1 trong tầm giá,5,3,0,0,0,3,3,2,0,0,0
"Chán.
ngoài thành thị mà kh có cục sóg nào . Quá tệ. Lúc trc hay xài sam sung lắm h thấy thất vọg. Gần 8tr uổng",chán ngoài thành_thị không_có cục sóg nào quá tệ lúc trc hay xài samsung sung lắm giờ thấy thất vọg gần 8tr uổng,1,0,0,0,1,1,0,1,0,1,0
Mình mua máy từ lúc sp mới ra.  Máy pin khỏe.  Chụp ảnh đẹp .  đáng giá cho với tầm phân khúc,mình mua máy từ lúc sản_phẩm mới ra máy pin_khỏe chụp ảnh đẹp đáng_giá cho với tầm phân khúc,5,3,3,0,0,0,0,3,0,0,0
"Sản phẩm rất tuyệt, giá cả quá hợp lý, pin trâu. Nói chung là rất vừa lòng khi mua sản phẩm 😋",sản_phẩm rất tuyệt giá_cả quá hợp_lý pin trâu nói_chung rất vừa_lòng khi mua sản_phẩm,5,3,0,0,0,3,0,3,0,0,0
